dataset_id,image_path,filename,label,group_id,plant_id,dataset_rel_path,label_source,view,width,height,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,entropy,sharpness,dark_ratio,bright_ratio,sha256,split,source_status
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241227_13_00.jpg,ryb_C2_20241227_13_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,229.3576,233.2986,225.7119,51.5986,46.3398,56.3492,231.0631,48.744,3.7252,343.1907,0.0001,0.825,79654d88dbdc16aabc65d7349b485dfb8649e421873045cd9b514d52cd26a032,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241227_14_00.jpg,ryb_C2_20241227_14_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,220.6011,224.4125,216.8967,51.2314,45.545,55.9239,222.4358,48.1178,5.5262,326.5948,0.0001,0.7719,3317260c77fd7dde873def4a139d812dd3238def0b626c031610389f755b67ac,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241227_16_00.jpg,ryb_C2_20241227_16_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,224.3102,229.6057,221.4561,52.1822,46.387,56.8946,227.0766,48.9952,5.1839,302.7564,0.0001,0.7982,4071a16502cb809877f9d2315c469f0bfdf634a5241879098ab34aea5054d48d,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241227_17_00.jpg,ryb_C2_20241227_17_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,220.3928,224.3494,220.8407,54.2836,49.8824,56.7641,222.7692,51.8329,5.4399,341.062,0.0001,0.7683,5b44f258a732d92ceb1e603231bfb8daed23ad5ae3567a157a76634b40188b0b,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241228_09_00.jpg,ryb_C2_20241228_09_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,241.3089,244.0729,238.3215,36.1828,33.4355,41.2575,242.2339,34.6266,2.3618,186.3399,0.0,0.8705,3a4cddd10d28d14fea6ca3bf72c80faf8beb63a59bff4b629b684077cc824d0c,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241228_11_00.jpg,ryb_C2_20241228_11_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,223.6781,228.1088,220.9911,53.8954,48.6264,58.0437,225.9324,51.041,4.9011,351.3021,0.0001,0.7765,e2372716c89739536ab8b1c1b78333f6bf1013fd865af86d4f60dfa96f37adc4,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241228_12_00.jpg,ryb_C2_20241228_12_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,224.8391,229.1111,222.05,53.6662,48.0323,57.9276,226.9811,50.5922,4.542,346.6696,0.0001,0.7829,16901d2adbeece75a480d755d8c060c6c2d819d3c1ddb511ecbd1af0eb17fc3b,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241228_13_00.jpg,ryb_C2_20241228_13_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,224.0452,228.4478,220.7615,52.3676,46.815,57.0605,226.2277,49.3611,5.2333,323.0562,0.0,0.7785,e055fab45a5a643a3d80c8624281fc4eb0e1c36d258f90ee0eccde4f64b60558,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241228_15_00.jpg,ryb_C2_20241228_15_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,222.8391,227.6391,221.5186,53.8211,48.3739,56.8308,225.492,50.7384,5.002,356.6497,0.0001,0.7856,1966e8dcd520b53aa5f98a269b72b93d46aa4fd6620a8274620a347ed1210d4e,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241228_16_00.jpg,ryb_C2_20241228_16_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,216.0927,219.6084,214.9758,53.1857,48.8289,56.8895,218.0176,50.896,5.7194,357.6128,0.0001,0.7405,0aa107d624c1d501581a22e21531d291ea49fdde104e91327e997778ca008502,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241228_17_00.jpg,ryb_C2_20241228_17_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,218.6372,222.1444,217.8149,55.1748,50.503,58.3492,220.6334,52.6514,5.6467,373.1164,0.0001,0.7593,e2c9e8fe8a40770a45c41676dc43a6c7662978e129965162fd07e346b1066ebd,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241229_08_00.jpg,ryb_C2_20241229_08_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,225.4239,230.2367,224.1484,56.2885,50.3405,57.594,227.918,52.7556,3.7977,342.7949,0.0001,0.8132,268e278302d3031477669e011381010e35e85a0f0388bf3aa00b41e9ba0ffd1d,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241229_09_00.jpg,ryb_C2_20241229_09_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,212.6402,220.0908,219.6886,61.4183,54.5908,59.6434,217.6972,57.0114,5.4986,386.5097,0.0002,0.7073,91d7806d523e76e7a9dc83325844957ee563180ad028d01fbbc57190cb06c130,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241229_10_00.jpg,ryb_C2_20241229_10_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,215.4983,221.6575,216.8653,52.4315,46.2426,58.142,219.1578,49.0033,5.8221,411.2749,0.0001,0.72,f525db37455f866704ff43c87887c0ce86ed99da4fbf417163fdf7feb5327fcf,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241229_15_00.jpg,ryb_C2_20241229_15_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,212.2121,219.8263,214.1203,54.3519,48.6529,59.7881,216.888,51.3676,5.991,380.0216,0.0,0.728,62fa9fa09ec23aa32139dc2fc73b451bca66624f5bb9b1c3646b3ebbdd1f8559,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241229_16_00.jpg,ryb_C2_20241229_16_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,213.7836,217.7257,209.693,55.6377,51.0362,59.0333,215.6389,53.1861,5.8631,417.8744,0.0001,0.7242,2901ea20922002a0c29bfcedfe90abc28ae5b193127104914a7ccd32091e60d1,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241229_17_00.jpg,ryb_C2_20241229_17_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,210.6381,217.2185,213.0036,54.9115,51.3294,59.1489,214.7696,53.137,5.9953,411.4132,0.0,0.7109,e507f5ab2e6900e24a11186f2c640248cb09203edc7d2894caa9faeeb9dfd668,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241230_08_00.jpg,ryb_C2_20241230_08_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,222.9346,225.0383,221.1084,54.8657,51.8741,56.1302,223.8689,53.1745,4.4418,286.937,0.0,0.7725,50cc10f4cfa58af4d660043214f8348cf7cff9195640c4e930c1efb1c7ea683e,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241230_09_00.jpg,ryb_C2_20241230_09_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,223.8684,228.5149,220.9612,56.553,50.1377,59.4423,226.0547,52.8861,3.8698,379.0995,0.0001,0.7783,7a5de9f456a1d6afeda41e8899ddeccab56c5ad80e9d0035e4fb87466054e371,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241230_12_00.jpg,ryb_C2_20241230_12_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,218.5127,224.3445,216.8615,54.9805,48.8671,59.8942,221.7467,51.6655,5.717,336.5712,0.0001,0.7515,687a9959f24ae7aa39f90dd3ce3b45c9e168e9abde7b1faf9a4f7d9699bd87ab,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241230_13_00.jpg,ryb_C2_20241230_13_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,219.5867,224.5918,214.7287,54.1943,48.1045,59.3663,221.9823,50.8802,5.6601,341.8732,0.0001,0.746,3d91d83292ff4042ae2eb3a5ea9d518c88942cca545d1f001c1d9d55cf480a88,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241230_14_00.jpg,ryb_C2_20241230_14_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,223.4725,228.964,220.6693,54.6498,48.0943,59.0218,226.2689,50.9637,4.4012,357.9432,0.0,0.7685,c7bff02469ee949ee0293de6e5efb4d72239da193fd75ecbb9c3ee5a28839da9,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241230_16_00.jpg,ryb_C2_20241230_16_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,215.696,219.8702,215.5278,55.9865,51.7256,59.332,218.1453,53.729,5.8401,416.601,0.0,0.7304,970d4bbd7bd48f2ac04f94c85bf46e7bb57c78935276cb743f30afd0c0d66f55,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241230_17_00.jpg,ryb_C2_20241230_17_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,217.7379,221.0984,215.5639,55.8117,51.4666,59.4169,219.4965,53.5201,5.4967,417.6529,0.0,0.7381,b3382a370a5eba8ad5335f21f758a9b2345adcb4299071285e8f08f597a5b987,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241231_08_00.jpg,ryb_C2_20241231_08_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,247.7363,247.7363,247.7363,34.2828,34.2828,34.2828,247.2427,34.2783,0.7615,76.478,0.0002,0.9494,5a287f3b8be35e138c422acacdc76c42a2ea48fda05165998fc55e1f17bff9b7,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241231_10_00.jpg,ryb_C2_20241231_10_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,214.9183,221.2715,216.1418,54.3131,48.1147,59.6708,218.6674,50.9495,5.965,430.637,0.0002,0.7301,79ec5f1568f16e781a9d17abfd1f9bb58ed3f5842e78c18ead7e4c4268c90bbd,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241231_12_00.jpg,ryb_C2_20241231_12_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,211.2715,217.2068,209.672,54.8405,48.4492,59.8808,214.5651,51.3867,6.3625,361.6488,0.0001,0.6807,9bc872ef55601db867a1269da6ec956bd494a7822244422176e6b70f9bd3ce8c,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241231_15_00.jpg,ryb_C2_20241231_15_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,211.8581,216.4344,214.1881,54.0962,49.5001,57.8449,214.8081,51.6823,6.0763,342.2989,0.0,0.7292,6ee099ff4387ba1fbedf282c1863cba3fcd868036958ac06581bde5d9c72b023,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241231_16_00.jpg,ryb_C2_20241231_16_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,222.6522,227.9237,217.8158,57.0994,50.6727,62.1456,225.0209,53.6244,4.2957,384.9972,0.0001,0.7569,b6cf49e75a01d594f5ee66180b74a4ae8e7de79ebc69dba5d051a38f8419c3e4,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C2/ryb_C2_20241231_17_00.jpg,ryb_C2_20241231_17_00.jpg,growth_time_series,DS-090|C2|growth_time_series,C2,dataset/acquisition/acquired/DS-090/Hemp_growth/C2,path-derived,whole-plant,273,552,0.4946,215.1332,218.7086,211.4286,56.0377,51.5418,60.0297,216.8266,53.7014,5.8154,409.4035,0.0001,0.732,baa23661a0c99a00a957ac91048272f2b96c2bb0bf78b964291143468e47d4e8,val,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241212_13_36.jpg,ryb_C3_20241212_13_36.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,224.4979,226.5005,226.6905,29.0786,28.359,29.48,225.9272,28.6719,4.6664,16.3204,0.0,0.8298,f3450c5b3b54148d7993a8835d8ada21da3c6f562de434e65815c90f30f56b24,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241212_13_41.jpg,ryb_C3_20241212_13_41.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,222.6306,224.7835,223.6736,29.3532,29.144,29.7096,224.0076,29.2391,4.3891,15.6856,0.0,0.7945,f80562edda02e9809bac3dc7027ac0d192b39c1c8a8a3b0be59c4ea5334410d5,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241212_14_00.jpg,ryb_C3_20241212_14_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,240.0915,240.0274,238.783,31.5067,30.6121,30.9291,239.8999,30.8868,4.7273,18.8683,0.0,0.933,2f68063d99dee7f476077f213c8e7e6ec139aae7042c23abec73b801b9ecaaf4,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241212_15_00.jpg,ryb_C3_20241212_15_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,220.8338,221.0341,220.8813,29.5279,29.0918,29.2236,220.9269,29.2261,4.616,19.662,0.0,0.7327,15f832f71d08c06e6abbaddf7fb904e4e813a37b2cee704dc0b15d21c41018df,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241212_16_00.jpg,ryb_C3_20241212_16_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,240.4159,240.95,238.1212,33.0374,32.7309,32.5476,240.4742,32.7874,4.3147,22.0551,0.0,0.9364,5b23750f48f4838fbf3371d2379adb6a1ce46c6602164b26de94c129a8fd1d2f,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241212_17_00.jpg,ryb_C3_20241212_17_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,233.0599,235.3824,234.7149,32.9547,32.9221,32.5832,234.6286,32.8838,5.0056,22.6746,0.0,0.919,88c986396d66c083d68218bc4fab2534fee60e9f806df7e2c81961c6850fafeb,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241213_08_00.jpg,ryb_C3_20241213_08_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,241.0276,243.1123,242.1599,35.3993,34.9735,35.3831,242.3403,35.1298,3.6241,26.7207,0.0,0.9383,b8bebfa68aad9f646de85c7be2f8af962cf648c481a65827a348903b9befc36b,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241213_09_00.jpg,ryb_C3_20241213_09_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,239.5252,241.6002,240.2099,34.8028,34.3219,35.1778,240.8152,34.5391,4.2526,26.1167,0.0,0.9369,70c79c6128b281412211434332b9ed3ca65e8c6df38163890a8b2c41d3045329,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241213_10_00.jpg,ryb_C3_20241213_10_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,243.0314,244.1233,243.3201,34.8301,34.3097,35.4475,243.573,34.5706,3.2205,28.9361,0.0,0.9391,ebaba0041032f45fc13781c37578372378a0a4846f49e7a03125db2af6602de9,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241213_11_00.jpg,ryb_C3_20241213_11_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,239.7422,240.4537,237.1732,35.3253,34.8067,36.1588,239.8193,35.0922,3.7163,31.9714,0.0,0.9306,0e903540f355cc9a748cc3d5775d1fbaf370d9b28cdaf0744ea7e6a4f16a6255,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241213_12_00.jpg,ryb_C3_20241213_12_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,230.5813,230.134,230.1439,34.3741,34.0197,35.8817,230.245,34.2957,4.642,29.9643,0.0,0.9152,c0cea6faeff3268ffa213cdfb32606d073a02daf5663c880a7379181c7a60438,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241213_13_00.jpg,ryb_C3_20241213_13_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,232.9764,233.5997,230.8952,36.1445,35.8633,36.3906,233.1485,35.9925,4.5218,23.1531,0.0,0.9059,09ba0c7a64c561c4ca6a96a620870dbca37eb73c77ba0cd4bdd7bd3a7a4452ac,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241213_14_00.jpg,ryb_C3_20241213_14_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,230.6568,229.1263,228.8734,36.0385,35.0774,36.1421,229.5424,35.4616,4.8656,24.195,0.0,0.8716,8643d1b19a582fd404b89c4d82117834591930328fd6d3afbde6ab20cbf73ad7,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241213_15_00.jpg,ryb_C3_20241213_15_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,241.4425,242.0299,239.2439,35.8314,35.2391,36.4095,241.4049,35.5278,3.6311,26.1317,0.0,0.9323,bdd9bc91a107825f1fe60a97cfa2806ab09b54bd398c2aee3fbeb05c8d5b11bd,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241213_16_00.jpg,ryb_C3_20241213_16_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,218.855,219.2834,218.1331,33.6887,33.1082,33.8661,218.9794,33.3516,4.6852,23.0995,0.0,0.7368,2951f9579cf4e572beea3083aea894a8f00791bd5d6f480dce3661e7d132f211,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241213_17_00.jpg,ryb_C3_20241213_17_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,219.7251,220.2785,218.4493,34.0066,33.4573,33.7335,219.8657,33.6354,4.5873,24.6692,0.0,0.7599,9421a857fc4a84c6e5e3028f0562b6ae7ee7c50d7c5407980a5d61c9929d32e4,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241214_08_00.jpg,ryb_C3_20241214_08_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,237.5044,238.644,240.2279,39.4053,38.258,38.3142,238.4202,38.5861,4.1243,29.7741,0.0,0.9008,56caa15ccd8e294a0cadfa160b26eae2a0caa5b46acc550eca056f8a7a058346,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241214_09_00.jpg,ryb_C3_20241214_09_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,214.8894,221.009,227.3143,42.4754,40.5313,39.5974,219.7975,40.8884,5.8898,37.6011,0.0,0.6055,c389027635f0428c902d688c8c1b352e93cbe6a8b2b91990befcd9cff17e004c,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C3/ryb_C3_20241214_10_00.jpg,ryb_C3_20241214_10_00.jpg,growth_time_series,DS-090|C3|growth_time_series,C3,dataset/acquisition/acquired/DS-090/Hemp_growth/C3,path-derived,whole-plant,273,552,0.4946,228.5287,228.7777,230.9434,37.7133,36.5143,37.2294,228.9474,36.9236,5.6261,31.1282,0.0,0.8687,60482e1d0c30b6e543d4a4af4a331563f8fb810908cb9334c4304696282aa284,train,public-reference-or-acquired
